"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to drum up interest?,every second,no
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",How else did he try to drum up interest?,twice each month,yes
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to drum up interest?,twice per minute,no
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to drum up interest?,twice per month,yes
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",How else did he try to drum up interest?,twice per century,no
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to drum up interest?,once per month,yes
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to drum up interest?,every century,no
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to drum up interest?,each month,yes
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",When did he first pursue financial interests in those countries?,3:00 AM,no
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",When did he first pursue financial interests in those countries?,12:00 AM,no
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",When did he first pursue financial interests in those countries?,5:00 AM,no
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",When did he first pursue financial interests in those countries?,9:00 PM,no
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",When did he first pursue financial interests in those countries?,when he was a child,no
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",When did he first pursue financial interests in those countries?,once he got to washington,yes
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",When did he first pursue financial interests in those countries?,1:00 AM,no
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",What happened after he tried getting money from those countries?,he visited other countries,yes
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",What happened after he tried getting money from those countries?,he had a small investment,no
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",What happened after he tried getting money from those countries?,he tried other countries,yes
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to get money from those countries?,for several days,yes
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to get money from those countries?,5 hours,no
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",How exactly did he try to get money from those countries?,1 day,no
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to get money from those countries?,1 month,yes
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",How exactly did he try to get money from those countries?,for several years,yes
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to get money from those countries?,three questions,yes
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",How exactly did he try to get money from those countries?,1 second,no
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",How exactly did he try to get money from those countries?,during several years,yes
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to get money from those countries?,for several weeks,yes
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to get money from those countries?,3 week,yes
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",How much did he try to get money from those countries?,for seconds,no
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",How exactly did he try to get money from those countries?,1st week,no
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",Is he still trying to drum up interest in those countries?,yes,no
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",Is he still trying to drum up interest in those countries?,no he gave up,yes
"'But he told us that he could not drum up much money in or money for such a trip from Washington, partly, he thought, because these countries had dictatorial governments.",Is he still trying to drum up interest in those countries?,no,yes
"'But he told us that he could not drum up much money in or money for such a thing from Washington, partly, he thought, because these countries had dictatorial governments.",Is he still trying to drum up interest in those countries?,and he never stopped,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,twice every night,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,twice a month,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,each few weeks,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,every night,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,each few seconds,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,every few seconds,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,every few hours,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,every minute,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,once per hour,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,twice every day,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,every few centuries,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,twice a night,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,once every year,yes
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,once a year,yes
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How frequently does Bailey receive awards?,once a minute,no
"'Bailey "" the same for his three years of investigative work at Indiana Pro Bono Commission.",How frequently does Bailey receive awards?,each year,yes
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,When did Bailey receive their award?,1:00 PM,yes
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,When did Bailey receive their award?,1:00 AM,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,When did Bailey receive their award?,three seconds ago,no
'Bailey for the best for his three years of professional work at Indiana Pro Bono Commission.,When did Bailey receive their award?,the work gets the award,no
'Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,What happened after Bailey received their award?,bailey was very happy,yes
Bailey for the same for his three years of investigative work at Indiana Pro Bono Commission.,How big was Bailey's award ceremony?,an hour,yes
Bailey for the same for his three years of unpaid work at Indiana Pro Bono Commission.,How big was Bailey's award ceremony?,1 hour,yes
Bailey for the best for his three years of professional work at Indiana Pro Bono Commission.,How big was Bailey's award ceremony?,-3,no
Bailey for the best for his three years of professional work at Indiana Pro Bono Commission.,How big was Bailey's award ceremony?,21 hours,no
Bailey for the best for his three years of professional work at Indiana Pro Bono Commission.,How big was Bailey's award ceremony?,25 hours,no
Bailey for the best for his three years of professional work at Indiana Pro Bono Commission.,How big was Bailey's award ceremony?,-5,no
Bailey for the best for his three years of professional work at Indiana Pro Bono Commission.,How big was Bailey's award ceremony?,35 hours,no
Bailey for the best for his three years of professional work at Indiana Pro Bono Commission.,How big was Bailey's award ceremony?,7 hours,no
Bailey for the best for his three years of professional work at Indiana Pro Bono Commission.,How big was Bailey's award ceremony?,5 seconds,no
"'In 1930, the poet Muhammad Iqbal established a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal make a proposal?,1 time per second,no
"'In 1930, the poet Muhammad Iqbal has a separate Muslim family in the northwest of India.",How much did Muhammad Iqbal make a proposal?,every day,no
"'In 1930, the poet Muhammad Iqbal has a separate Muslim family in the northwest of India.",How much did Muhammad Iqbal make a proposal?,every month,yes
"'In 1930, the poet Muhammad Iqbal has a separate Muslim family in the northwest of India.",How much did Muhammad Iqbal make a proposal?,every hour,no
"'In 1930, the poet Muhammad Iqbal has a separate Muslim family in the northwest of India.",How much did Muhammad Iqbal make a proposal?,every second,no
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal make a proposal?,1 time per day,no
"'In 1930, the poet Muhammad Iqbal has a separate Muslim family in the northwest of India.",How long did Muhammad Iqbal make a proposal?,every century,no
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal make a proposal?,1 times per week,no
"'In 1930, the poet Muhammad Iqbal advocated a separate Muslim community in the northwest of India.",What time of the day was the proposal made?,5:00 PM,yes
"'In 1930, the poet Muhammad Iqbal advocated a separate Muslim community in the northwest of India.",What time of the day was the proposal made?,1:00 PM,yes
"'In 1930, the poet Muhammad Iqbal suggested a separate Muslim university in the northwest of India.",What time of the day was the proposal made?,3:30 AM,no
"'In 1930, the poet Muhammad Iqbal suggested a separate Muslim university in the northwest of India.",What time of the day was the proposal made?,midnight,no
"'In 1930, the poet Muhammad Iqbal advocated a separate Muslim community in the northwest of India.",What time of the day was the proposal made?,3:30 PM,yes
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",What time of the day was the proposal made?,4:00 PM,yes
"'In 1930, the poet Muhammad Iqbal advocated a separate Muslim city in the northwest of India.",What time of the day was the proposal made?,2:00 AM,no
"'In 1930, the poet Muhammad Iqbal advocated a separate Muslim city in the northwest of India.",What time of the day was the proposal made?,1:00 AM,no
"'In 1930, the poet Muhammad Iqbal suggested a separate Muslim university in the northwest of India.",What time of the day was the proposal made?,noon,yes
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,0.56 seconds,no
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,a month,yes
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,one week,yes
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,45 seconds,no
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,one month,yes
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,1 week,yes
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,one minute,no
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,-5,no
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,a century,no
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,5 seconds,no
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,a generation,no
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,a week,yes
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,1 month,yes
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,1 minute,no
"'In 1930, the poet Muhammad Iqbal proposes a separate Muslim community in the northwest of India.",How much did Muhammad Iqbal consider his proposal?,1.67 seconds,no
'There was even a small room in the back of one of the closets.,"After buying the house, how long did it take the owners to notice the room?",80 years,no
'There was even a small room in the back of one of the closets.,"After buying the house, how long did it take the owners to notice the room?",a few seconds,no
'There was even a small room in the back of one of the closets.,"After buying the house, how long did it take the owners to notice the room?",720 years,no
'There was even a small room in the back of one of the closets.,"After buying the house, how long did it take the owners to notice the room?",240 years,no
'There was even a small room in the back of one of the closets.,"After buying the house, how long did it take the owners to notice the room?",1 week,yes
'There was even a small room in the back of one of the closets.,"After buying the house, how long did it take the owners to notice the room?",1 second,no
'There was even a secret room in the back of one of the closets.,What happened after the room was discovered?,the room was used,yes
'There was even a secret room in the back of one of the closets.,What happened after the room was discovered?,it was filled with items,yes
'There was even a small room in the back of one of the closets.,Was the room still there after the house was remodeled?,yes,yes
'There was even a small room in the back of one of the closets.,How long was the room utilized?,once a day,yes
'There was even a small room in the back of one of the closets.,How long was the room utilized?,once a night,yes
'There was even a small room in the back of one of the closets.,How long was the room utilized?,10 times a minute,no
'There was even a small room in the back of one of the closets.,How long was the room utilized?,once a minute,no
'There was even a small room in the back of one of the closets.,How long was the room utilized?,once a month,yes
'There was even a small room in the back of one of the closets.,How long was the room utilized?,rarely,yes
'There was even a small room in the back of one of the closets.,How long was the room utilized?,10 times a month,yes
'There was even a small room in the back of one of the closets.,How long was the room utilized?,every day,yes
'There was even a small room in the back of one of the closets.,How long was the room utilized?,every night,yes
'There was even a small room in the back of one of the closets.,What time was the room usually occupied?,2:00 PM,yes
'There was even a small room in the back of one of the closets.,What time was the room usually occupied?,6:00 PM,yes
'There was even a small room in the back of one of the closets.,What time was the room usually occupied?,8:00 PM,yes
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,twice a week,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,planes are hijacked once a week,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,planes are hikacked once a month,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,aircraft are hijacked once a week,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,planes are hikacked once every hour,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,once a hour,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,planes are hijacked every a hour,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,aircraft are hijacked once a hour,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,once per hour,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,planes are hijacked once every week,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,aircraft are hikacked once a week,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,planes are hijacked every a week,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,planes are hijacked once a minute,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,planes are hijacked once a month,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,once a minute,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How many are planes hijacked?,once a weekend,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How else did they know the plane had been hijacked?,another few centuries,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How else did they know the plane had been hijacked?,one century,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How else did they know the plane had been hijacked?,1 day,yes
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How soon did they know the plane had been hijacked?,a day,yes
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How else did they know the plane had been hijacked?,1st year,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How else did they know the plane had been hijacked?,one day,yes
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How else did they know the plane had been hijacked?,1 hour,yes
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How soon did they know the plane had been hijacked?,-10,yes
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",How else did they know the plane had been hijacked?,a few hours,yes
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",Will the plane still be hijacked next week?,yes,no
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",Will the plane still be hijacked next week?,no,yes
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",Will the plane still be hijacked next week?,no the hijacker was arrested,yes
"'At least some FAA officials in Boston Center and the New England Region knew that a hijacker on board American 11 had said ""we have some planes.""",Will the plane still be hijacked next week?,no the hijacker was caught,yes
'The king of Gandhara then stops everyone from enjoying the little meal that is provided .,When did the king stop them from eating?,at midnight,no
'The king of Gandhara then stops everyone from enjoying the little meal that is provided .,When did the king stop them from eating?,never,no
'The king of Gandhara then stops everyone from enjoying the little meal that is provided .,How much does the king prevent them from spending?,100 centuries,no
'The king of Gandhara then stops everyone from enjoying the little ##ness that is provided .,How much does the king prevent them from spending?,a minute,no
'The king of Gandhara then stops everyone from enjoying the little ##ness that is provided .,How much does the king prevent them from spending?,a few seconds,no
'The king of Gandhara then stops everyone from enjoying the little meal that is provided .,How much does the king prevent them from spending?,ten centuries,no
'The king of Gandhara then stops everyone from enjoying the little entertainment that is provided .,What happened after the king stopped them?,she went to work for a fund-raising organization,no
'The king of Gandhara then stops everyone from enjoying the little meal that is provided .,What happened after the king stopped them?,they get more food,no
'The king of Gandhara then stops everyone from enjoying the little ##ness that is provided .,How much are they able to eat?,once a minute,no
'The king of Gandhara then stops everyone from enjoying the little meal that is provided .,How many are they able to eat?,twice per day,yes
'The king of Gandhara then stops everyone from enjoying the little ##ness that is provided .,How much are they able to eat?,they can only eat 1 meal per day,yes
'The king of Gandhara then stops everyone from enjoying the little entertainment that is provided .,How much are they able to eat?,twice per minute,no
'The king of Gandhara then stops everyone from enjoying the little ##ness that is provided .,How much are they able to eat?,they can only eat 1 meal per minute,no
'The king of Gandhara then stops everyone from enjoying the little ##ness that is provided .,How much are they able to eat?,once a day,yes
'The king of Gandhara then stops everyone from enjoying the little ##ness that is provided .,How much are they able to eat?,they can eat as often as they want to,no
'The king of Gandhara then stops everyone from enjoying the little ##ness that is provided .,How much are they able to eat?,they can only eat 1 meal per month,no
'The king of Gandhara then stops everyone from enjoying the little ##ness that is provided .,How much are they able to eat?,once a month,no
'The king of Gandhara then stops everyone from enjoying the little ##ness that is provided .,How much are they able to eat?,twice per month,no
'The king of Gandhara then stops everyone from enjoying the little ##ness that is provided .,How much are they able to eat?,they can only eat 9 meal per day,no
'The king of Gandhara then stops everyone from enjoying the little ##ness that is provided .,How much are they able to eat?,they can only eat 1 meal per century,no
'The king of Gandhara then stops everyone from enjoying the little entertainment that is provided .,How much are they able to eat?,they can only eat 1 meal per night,yes
"'Several tenants blame other tenants as perpetrators of the rift, however.",What will the tenants do as a victim of the rift?,they will move,yes
"'Several tenants blame other tenants as perpetrators of the rift, however.",What will the tenants do as a victim of the rift?,not speak to each other,yes
"'Several tenants blame other tenants as perpetrators of the rift, however.",What will the tenants do as a victim of the rift?,spouses incriminating each other,no
"'Several tenants blame other tenants as perpetrators of the rift, however.",What will the tenants do as a victim of the rift?,start the rift,no
"'Several tenants blame other neighborhoods as perpetrators of the rift, however.",How long has there been a rift between neighbors?,0.67%,no
"'Several tenants blame other neighborhoods as perpetrators of the rift, however.",How long has there been a rift between neighbors?,2 seconds,no
"'Several tenants blame other people as perpetrators of the rift, however.",How long has there been a rift between neighbors?,one second,no
"'Several tenants blame other people as perpetrators of the rift, however.",How long has there been a rift between neighbors?,900 years,no
"'Several tenants blame other people as perpetrators of the rift, however.",How long has there been a rift between neighbors?,-6,yes
"'Several tenants blame other residents as perpetrators of the rift, however.",How long has there been a rift between neighbors?,forever,no
"'Several tenants blame other neighborhoods as perpetrators of the rift, however.",How long has there been a rift between neighbors?,-18,no
"'Several tenants blame other neighborhoods as perpetrators of the rift, however.",How long has there been a rift between neighbors?,one week,yes
"'Several tenants blame other neighborhoods as perpetrators of the rift, however.",How long has there been a rift between neighbors?,-6,no
"'Several tenants blame other neighborhoods as perpetrators of the rift, however.",How long has there been a rift between neighbors?,one year,yes
"'Several tenants blame other people as perpetrators of the rift, however.",How long has there been a rift between neighbors?,100 years,no
"'Several tenants blame other neighborhoods as perpetrators of the rift, however.",How long has there been a rift between neighbors?,2 ),no
"'Several tenants blame other people as perpetrators of the rift, however.",How much do the tenants have issues with other people?,every few weeks,yes
"'Several tenants blame other people as perpetrators of the rift, however.",How much do the tenants have issues with other people?,frequently,yes
"'Several tenants blame other people as perpetrators of the rift, however.",How much do the tenants have issues with other people?,every 100 seconds,no
"'Several tenants blame other people as perpetrators of the rift, however.",How much do the tenants have issues with other people?,every 300 years,no
"'Several tenants blame other people as perpetrators of the rift, however.",How much do the tenants have issues with other people?,every 100 years,no
"'Several tenants blame other people as perpetrators of the rift, however.",How much do the tenants have issues with other people?,every few seconds,no
"'Several tenants blame other people as perpetrators of the rift, however.",How much do the tenants have issues with other people?,every minute,no
"'Several tenants blame other people as perpetrators of the rift, however.",How much do the tenants have issues with other people?,every month,yes
"'Several tenants blame other people as perpetrators of the rift, however.",How much do the tenants have issues with other people?,every few years,no
"'Joe did and after he got a cast on his head, he and his dad rode in the field on the ground.",What time did Joe and his mom ride in the field?,4:00 PM,yes
"'Joe did and after he got a scratch on his back, he and his dad rode in the field on the field.",What time did Joe and his mom ride in the field?,10:00 AM,yes
"'Joe did and after he got a scratch on his back, he and his dad rode in the field on the field.",What time did Joe and his mom ride in the field?,2:00 AM,no
"'Joe did and after he got a scratch on his head, he and his dad rode in the field on the field.",What time did Joe and his mom ride in the field?,midnight,no
"'Joe did and after he got a cast on his head, he and his dad rode in the field on the ground.",What time did Joe and his mom ride in the field?,3:00 PM,yes
"'Joe did and after he got a tattoo on his back, he and his dad rode in the field on the team.",What did Joe and his brothers do after riding in the field?,they planted crops,yes
"'Joe did and after he got a scratch on his back, he and his dad rode in the field on the field.",What did Joe and his mom do after riding in the field?,they worked,yes
"'Joe did and after he got a cast on his head, he and his dad rode in the field on the team.",What did Joe and his mom do after riding in the field?,he straining his back,no
"'Joe did and after he got a tattoo on his back, he and his dad rode in the field on the field.",What did Joe and his brothers do after riding in the field?,go back and,yes
"'Joe did and after he got a cast on his head, he and his dad rode in the field on the ground.",What did Joe and his mom do after riding in the field?,sleep,yes
"'Joe did and after he got a tattoo on his back, he and his dad rode in the field on the team.",What did Joe and his brothers do after riding in the field?,he got his custom-tailored suits,no
"'Joe did and after he got a tattoo on his back, he and his dad rode in the field on the team.",What did Joe and his brothers do after riding in the field?,he worked to shed his raider image,no
"'Joe did and after he got a cast on his head, he and his dad rode in the field on the field.",What did Joe and his mom do after riding in the field?,come back and,yes
"'Joe did and after he got a scratch on his back, he and his dad rode in the field on the field.",Will Joe and his brothers be riding in the field tomorrow?,no,yes
"'Joe did and after he got a scratch on his back, he and his dad rode in the field on the field.",Will Joe and his brothers be riding in the field tomorrow?,yes they do this every minute for fun,no
"'Joe did and after he got a scratch on his back, he and his dad rode in the field on the field.",Will Joe and his brothers be riding in the field tomorrow?,yes they do it every minute for fun,no
"'Joe did and after he got a scratch on his back, he and his dad rode in the field on the field.",Will Joe and his brothers be riding in the field tomorrow?,yes they do it every century for fun,no
"'Joe did and after he got a scratch on his back, he and his dad rode in the field on the field.",Will Joe and his brothers be riding in the field tomorrow?,yes they do it every month for fun,no
"'Joe did and after he got a scratch on his back, he and his dad rode in the field on the field.",Will Joe and his brothers be riding in the field tomorrow?,yes they do this every month for fun,no
"'Joe did and after he got a scratch on his back, he and his dad rode in the field on the field.",Will Joe and his brothers be riding in the field tomorrow?,yes they do this every century for fun,no
"'Joe did and after he got a scratch on his back, he and his dad rode in the field on the field.",Will Joe and his brothers be riding in the field tomorrow?,yes they do it all century for fun,no
'Some government officials were worried that they would take care of such breakdowns.,How much were the  government officials concerned with terrorists?,1 day,no
'Some government officials were worried that they would take care of such breakdowns.,How much were the  government officials concerned with terrorists?,1 hour,no
'Some government officials were worried that they would take care of such breakdowns.,How much were the  government officials concerned with terrorists?,five seconds,no
'Some government officials were worried that they would take care of such breakdowns.,How much were the  government officials concerned with terrorists?,a second,no
'Some government officials were worried that they would take care of such breakdowns.,How much were the  government officials concerned with terrorists?,a year,yes
'Some government officials were worried that they would take care of such breakdowns.,How much were the  government officials concerned with terrorists?,1 minute,no
'Some government officials were worried that they would take care of such breakdowns.,How much were the  government officials concerned with terrorists?,1 second,no
'Some government officials were worried that they would take control of such breakdowns.,What will the officials do to voice their concern?,invite the terrorists to lunch,no
'Some government officials were worried that they would take control of such breakdowns.,What will the officials do to voice their concern?,try to reduce vulnerability,yes
'Some government officials were worried that they would take control of such breakdowns.,What will the officials do to voice their concern?,organize ways to kill the terrorists,yes
'Some government officials were worried that they would take control of such breakdowns.,What will the officials do to voice their concern?,hold a meeting to discuss issues,yes
'Some government officials were worried that they would take control of such breakdowns.,What will the officials do to voice their concern?,the two discuss a wide range of issues,no
'Some government officials were worried that they would take care of such breakdowns.,Will the officials be concerned once things are fixed?,yes they will never be worried,no
'Some government officials were worried that they would take care of such breakdowns.,Will the officials be concerned once things are fixed?,yes they will always be worried,yes
'Some government officials were worried that they would take care of such breakdowns.,Will the officials be concerned once things are fixed?,yes,yes
'Some government officials were worried that they would take care of such breakdowns.,Will the officials be concerned once things are fixed?,yes they will sometimes be worried,yes
'The resolution that the new intelligence committee structure should grant subpoena authority to the committee or committees.,How much does it take to grant a subpoena?,a few days,yes
'The resolution of the new intelligence committee structure should grant subpoena authority to the committee or committees.,How many does it take to grant a subpoena?,usually a century,no
'The resolution that the new intelligence committee structure should grant subpoena authority to the committee or committees.,How much does it take to grant a subpoena?,a few centuries,no
'The resolution that the new intelligence committee structure should grant subpoena authority to the committee or committees.,How much does it take to grant a subpoena?,usually a minute,no
'The resolution that the new intelligence committee structure should grant subpoena authority to the committee or committees.,How much does it take to grant a subpoena?,it can take 1 year to grant a subpoena,no
'The resolution that the new intelligence committee structure should grant subpoena authority to the committee or committees.,How much does it take to grant a subpoena?,it can take 1 second to grant a subpoena,no
'The resolution that the new intelligence committee structure should grant subpoena authority to the committee or committees.,How much does it take to grant a subpoena?,it can take 1 week to grant a subpoena,yes
